body,event.name,framework.duration_ms,framework.event_id,framework.field.ataques,framework.field.atributos,framework.field.autenticacoes,framework.field.checagens,framework.field.ciphers,framework.field.conceitos,framework.field.dados,framework.field.durationMs,framework.field.encaminhamentos,framework.field.encerramento,framework.field.hardening,framework.field.host,framework.field.httpStatus,framework.field.ip,framework.field.login,framework.field.metodo,framework.field.mitigacoes,framework.field.modo,framework.field.passos,framework.field.passosSelecao,framework.field.protecoes,framework.field.protocolo,framework.field.resultado,framework.field.rota,framework.field.status,framework.field.statusCalc,framework.field.tipoServido,framework.field.tipoSolicitado,framework.field.total,framework.field.traceId,framework.field.veredito,framework.module,framework.status,http.request.method,http.response.status_code,http.route,severity,timeUnixNano,traceId
evento=http_access status=ok durationMs=41 httpStatus=200,http_access,41,5c1da549-b9be-4dee-9fcd-dcd52b2b7b33,,,,,,,,41,,,,,200,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos/tcp,INFO,1788806363000000000,1dda279f001043049e2890f7bbfe37ea
evento=aprofundamento_view status=ok ataques=5 conceitos=6 protocolo=tcp,aprofundamento_view,,c31f85c4-eb44-4f05-867e-6c062bb2754d,5,,,,,6,,,,,,,,,,,,,,,,tcp,,,,,,,,,,protocolos,ok,GET,,/protocolos/tcp,INFO,1788806363000000000,1dda279f001043049e2890f7bbfe37ea
evento=http_access status=ok durationMs=124 httpStatus=200,http_access,124,340b6a54-c01f-413c-b283-d3a660295632,,,,,,,,124,,,,,200,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos,INFO,1788806363000000000,435c64a03c5b4423bfee8ce5ade71fcb
evento=catalog_load status=ok total=47,catalog_load,,5218e47f-9bb0-4508-b20c-f75774f22270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,protocolos,ok,GET,,/protocolos,INFO,1788806363000000000,435c64a03c5b4423bfee8ce5ade71fcb
evento=catalog_load status=ok total=47,catalog_load,,cf3edc0c-793d-4555-a0fc-446f22f7e660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,protocolos,ok,GET,,/protocolos,INFO,1788806363000000000,435c64a03c5b4423bfee8ce5ade71fcb
evento=app_start status=ok status=ok,app_start,,32bef087-a9fa-43f9-b94c-954c6a397380,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,sistema,ok,,,,INFO,1788806339000000000,
evento=http_access status=ok,http_access,8,9ee2060c-5cd0-4f86-9690-bdf0b737dd05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788804421000000000,4683085a33e7411b9ae5b41e8787da1e
evento=http_access status=ok,http_access,48,eeaeb8d0-249d-4054-9742-89bf8107fd80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788804410000000000,4229e22deb044f4fa9b9e7ccbd2a8ef5
evento=http_access status=ok,http_access,203,1fa86a97-75a2-4c4d-95c0-97cdb4b79130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788804409000000000,a110a2542e2844a28ea2d08a3e2e2845
evento=http_access status=ok,http_access,41,ad78be28-c9d7-4e18-a006-217328214533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788782754000000000,b0b4e2d61d8e416b99f571ff8dbd60e6
evento=http_access status=ok,http_access,210,a02b7fc6-cf12-4d6e-a2c0-b604dbeccbe9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788782752000000000,17f304cfbda742edbc83705c285daf7e
evento=http_access status=ok,http_access,119,f9856a92-bfe4-47c0-a1e1-cd24a9d2345f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788732218000000000,28a8ab09c2d645b89200cfdb9ffeef82
evento=http_access status=ok,http_access,1,a3b32887-c457-46f3-bdd5-304a81156f37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788682186000000000,024c372ec4284e9f96de47613c7e049f
evento=http_access status=ok,http_access,151,cb051264-d585-4585-8c3d-42fa299b4a38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788681360000000000,0be7dd12f5ad4d23ae3fd9c98eb637ab
evento=http_access status=ok,http_access,53,f952bbc5-39ac-4832-8942-7ffaaf97ad58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788593834000000000,c0b3b5aebebc47ca87bd4e1099460be1
evento=http_access status=ok,http_access,5,e7ab366c-0b89-4cd5-ac68-692ce47b5733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788593832000000000,b5b52f4153c64dab8d7eb1b128525365
evento=http_access status=ok,http_access,24,0b83738f-4f65-4ade-8ff8-eb46fbe1f389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788593439000000000,a7c9b6c31a41418a8eafd2d98b1887cf
evento=http_access status=ok,http_access,95,fa1e09a0-e44f-4cde-84cc-a066f2dada12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788593138000000000,97ebdf37e9d24da7b23be2537923599b
evento=http_access status=ok,http_access,141,bc5699ee-6396-4fa6-9721-9fc6ea3eda3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788593138000000000,3e4c1f05be644b6787d11a5edab678fa
evento=http_access status=ok,http_access,197,b84d3853-31be-427d-8668-394e6994858a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1788529153000000000,5fa2f5bd1f4e4e1eab112f8c080b47b3
evento=http_access status=ok,http_access,636,0777b0ed-a465-4ca1-84db-e01d01e375da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/portas,INFO,1788489462000000000,bbdc4dc3423d487bbd1cee65a6d2ba83
evento=catalog_load status=ok total=30,catalog_load,,e25a7081-1d22-40f0-af28-4adffc3b621e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,portas,ok,GET,,/portas,INFO,1788489461000000000,bbdc4dc3423d487bbd1cee65a6d2ba83
evento=http_access status=ok,http_access,218,fe1cc97c-e897-4294-a75a-a1dd94e8ca0d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788472204000000000,7b4d4f8b8ab942c388e038e0dedae19f
evento=http_access status=ok,http_access,2,3190994a-34dc-44a8-b017-c7856a57119d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788464244000000000,ccaa4c3e60e3447da6151ea7c25860fc
evento=http_access status=ok,http_access,1,4c98b6ae-ae37-4908-8ad3-71f7c906b168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788462821000000000,9b07a72e873b4f9fa5e4f30e9ff88a43
evento=http_access status=ok,http_access,1,889bb30c-286b-4bca-b3f2-34944803b64f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788462624000000000,425932b4769448ef8fcc22c707d308d5
evento=http_access status=ok,http_access,20,4930786a-38eb-47a8-89b9-fc94b3910a5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788462624000000000,3c6e5d213b7f45e69a41429f2fa36a7e
evento=http_access status=ok,http_access,117,934f0bbf-fcd2-41d7-aabe-f8afe7789256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/seguranca,INFO,1788462441000000000,f5b7571652dc4a0ca5005ea1efe50f58
evento=http_access status=ok,http_access,1,a2628ced-9236-454d-9cc9-bb1d52ac52c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788447667000000000,9ead9665ce094e50b30cbf9de801f9dc
evento=http_access status=ok,http_access,2,79a5ad06-1789-416d-9403-7bc4d5d291ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788447353000000000,3696db5d20544346bf691f29ecf8ecee
evento=http_access status=ok,http_access,32,68274c0f-da1c-4142-9172-a7d8e4d1e215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788446183000000000,1deac8dec6b44a2683b294c099cb6320
evento=http_access status=ok,http_access,2,5391e14f-5f04-4014-ae57-fb6f6e21d77f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788445231000000000,44b7af29b1794b13a2e332921b6524d1
evento=http_access status=ok,http_access,134,501425d7-3b37-4cab-b3e1-bcb68ba94b82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788444905000000000,a158054a27c64203a647fc91fce1f020
evento=http_access status=ok,http_access,24,8c721ded-040e-4eea-a41f-d13170cbf399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/calculadora,INFO,1788441826000000000,205a4e3880174116bf14e8958fc276a4
evento=http_access status=ok,http_access,2,cf986864-8126-4ad4-8036-59cda935e4fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788441400000000000,793666d09acf4dafa60536c50443dac7
evento=http_access status=ok,http_access,9,0e102b36-9dfb-4c37-b0b2-8e467ca001cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788441316000000000,229608a432b948f29b1a3c5a2099bbcc
evento=http_access status=ok,http_access,100,8c8ce41f-aaad-4613-9e4c-b4f7e053b3b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/trafego,INFO,1788440698000000000,fa54ab6005b94fd898ed2de27b10de11
evento=http_access status=ok,http_access,3,fb88b358-1058-4593-810a-42e033f0c0c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788438400000000000,608a46bb906b4bb7a43cbec3b11a4bf8
evento=http_access status=ok,http_access,4,06b7476b-d2f6-438e-82b4-d69f98be4967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788438301000000000,218ad1eb82f34660a817787c6fba3a79
evento=http_access status=ok,http_access,0,5f991708-837f-4839-b97a-fe99e6e75a5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788438154000000000,b6b2c651676d49a7aa9a6e38a3cb9200
evento=http_access status=ok,http_access,47,531564e0-ffa1-4be8-866f-aaffed1d4f1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1788437686000000000,62d3796bd2634270822cf23f06a66fc4
evento=http_access status=ok,http_access,99,d19827cc-5ce8-46e0-b03e-8e1e7c63994a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788437020000000000,a70a69b975c448259dd0618bebb0dc90
evento=http_access status=ok,http_access,113,6b3e3cb5-3282-4a89-96d8-1723f58a8be0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788427316000000000,28f5ab073f534785bd5f01d6c96e0b69
evento=http_access status=ok,http_access,74,c9319eb0-1de2-46d2-afab-f459fbdfc1d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/login,INFO,1788421585000000000,a99195165c654277b2427aab30cadda2
evento=http_access status=ok,http_access,33,ecffb39d-bd9d-4aba-90b5-0bd1a1d7bdcd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,303,/telemetria,INFO,1788421584000000000,743d85057d9e4081bf7c9b2bc71659d2
evento=http_access status=ok,http_access,118,60ae7f2c-6348-4170-826a-46ee0e1c0b32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/documentacao,INFO,1788414345000000000,609fa7b2ae1546d6b8e82c070d61f16f
evento=http_access status=ok,http_access,91,a67f97f6-9843-47bc-bef3-0f0d6e360807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/diagnostico,INFO,1788412318000000000,0129e2d34489455db1eae0591d4b83b1
evento=http_access status=ok,http_access,46,b9cc528e-6326-468b-b520-3d7a008d5fbb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1788396978000000000,fdf5c901d6c249369dfde48c50ec0b5c
evento=http_access status=ok,http_access,162,50b4645b-f868-4b79-ac65-baef5f2d704a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos,INFO,1788395528000000000,3ecde897436d4a44afe30b88eb1c0244
evento=catalog_load status=ok total=47,catalog_load,,d7710401-a4c5-42c4-a0f1-5408ddffc97c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,protocolos,ok,GET,,/protocolos,INFO,1788395528000000000,3ecde897436d4a44afe30b88eb1c0244
evento=catalog_load status=ok total=47,catalog_load,,2a612f00-55da-4091-a1cd-5b1cfc0afd0e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,protocolos,ok,GET,,/protocolos,INFO,1788395528000000000,3ecde897436d4a44afe30b88eb1c0244
evento=http_access status=ok,http_access,1,9365affe-5cbc-47c6-be05-4499d60aa62f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788393734000000000,80bc91cbe95b44ec85248806a10f9932
evento=http_access status=ok,http_access,55,0d54d3c0-6dd6-4f76-9d08-88a181b85f9e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788393709000000000,35f2c2040fb04b88a868e8282ef0aadd
evento=http_access status=ok,http_access,47,5d1d8918-a4dd-414d-a110-3379038f8728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788388448000000000,afef82820e604b89b6e65d26becb39d2
evento=http_access status=ok,http_access,1,920207da-baa1-4191-b50b-9b2a8473cee3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788385429000000000,bcefd51ea69441ecbeec121b44682a46
evento=http_access status=ok,http_access,1,444c2caf-9bdb-4ecc-a7cc-d6e57c98cd36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788385429000000000,f1129d742c574eabb203e8ee3bd16d3a
evento=http_access status=ok,http_access,1,45d031ca-12ea-48d7-91e5-6ed4f474ee45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788385429000000000,fdcf6c41e14e4e039cd31f44ebb9d442
evento=http_access status=ok,http_access,2,701bc89c-78d4-4196-8916-efcfa5bf139d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/seguranca,INFO,1788385428000000000,3e730719504f4343b88f7f36bbb97034
evento=http_access status=ok,http_access,1,fae213f8-3d9f-43f1-8d85-b5857eda0599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788385428000000000,aebcb0bf961e416199303eb63fa688fc
evento=http_access status=ok,http_access,1,349b7598-5856-4e67-947f-88e83738f945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/diagnostico,INFO,1788385428000000000,40cdd9b0736640fc926ee060ecfb32ed
evento=http_access status=ok,http_access,2,57a14077-ea2c-429f-b414-66024d44055c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/simuladores/api/handshake,INFO,1788385427000000000,594e0544767149a4aa8b30826e1522ef
evento=handshake status=ok dados=true encerramento=true passos=9,handshake,,e5e4b5c6-6093-407f-aaa9-d55cde3ec865,,,,,,,true,,,true,,,,,,,,,9,,,,,,,,,,,,,simuladores,ok,GET,,/simuladores/api/handshake,INFO,1788385427000000000,594e0544767149a4aa8b30826e1522ef
evento=http_access status=ok,http_access,1,4d73d612-6bd7-4c36-841c-3ac166cbac5e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788385427000000000,09ce7fbb06214eae87eb485b41c86b70
evento=http_access status=ok,http_access,3,1dcc641c-5f0d-4ae7-b101-58be4cc5086d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/trafego,INFO,1788385427000000000,05541ca6c80240d18b0dbf4bf414244d
evento=http_access status=ok,http_access,1,f9c9b5e0-f5f0-4d99-bfb0-d8a6b1125455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788385333000000000,ab3d7578ea46482988cac33b87e75589
evento=http_access status=ok,http_access,9,ce915a8e-551d-4144-8e2a-fd9e6f4c4022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/telemetria,INFO,1788385333000000000,afddd9795732440ca0ffb86c6dbcf2c6
evento=http_access status=ok,http_access,1442,b152c313-b6bf-4a66-ba75-a9de71aec8c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,303,/login/github/callback,INFO,1788385333000000000,979d0f5137744021a31400d366447fc2
evento=login_github status=ok login=carmipa resultado=ok,login_github,,36949e0a-f8c6-4776-9f10-3a102166b424,,,,,,,,,,,,,,,carmipa,,,,,,,,ok,,,,,,,,,seguranca,ok,GET,,/login/github/callback,INFO,1788385333000000000,979d0f5137744021a31400d366447fc2
evento=http_access status=ok,http_access,5,be6776d6-4bde-4655-8ba2-2d60ae6f4bb2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,303,/login/github,INFO,1788385330000000000,28c1f8638606443e8abd2a5836a5ea88
evento=http_access status=ok,http_access,1,03fc2b48-01d5-4799-a582-159dbf3a2c2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/login,INFO,1788385329000000000,c40a5a0c46fe4243816f7b665c60600d
evento=http_access status=ok,http_access,1,8a53b57a-93a7-4e51-9b5e-5f88b8fa4792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,303,/telemetria,INFO,1788385329000000000,dfe89b9944d74a10bb201f37b5359ffe
evento=http_access status=ok,http_access,6,6bf7f8d2-3dc4-4719-8c87-a1b1c479ff9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/login,INFO,1788385325000000000,947aef9a95764974b9b2158911b28b6c
evento=http_access status=ok,http_access,0,34a2f1d0-e99f-47a5-9040-6e940cb564c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,303,/telemetria,INFO,1788385324000000000,4647d0e0ef7b408a84ab424a9caef4ef
evento=http_access status=ok,http_access,3,2fe7efc8-035a-4669-8545-535ab1cdd5a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788385323000000000,c1ce6e7907d44c329c751f8af9a3f47f
evento=http_access status=ok,http_access,8,fb3ead42-6dd1-4a51-a64c-e6555c53e07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/seguranca,INFO,1788385323000000000,4deeb367620e413abff7aa0cb28c5dac
evento=http_access status=ok,http_access,1,07b2c16f-48d1-4547-8ffd-bd5dce2c20ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788385321000000000,8bb5d48db7c7411db729844a78d3002d
evento=http_access status=ok,http_access,4,c0eaa022-c21d-437e-82dc-b1ebecd69c26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/diagnostico,INFO,1788385321000000000,d883906e11ee4c759cadccd10fe98204
evento=http_access status=ok,http_access,19,d82d1e80-9bfc-49c2-a94c-7cd990febf65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/simuladores/api/handshake,INFO,1788385320000000000,5d86a1392fbc429ba9e270af68e03e85
evento=handshake status=ok dados=true encerramento=true passos=9,handshake,,23d29f57-93f7-456f-8146-3762c686ea00,,,,,,,true,,,true,,,,,,,,,9,,,,,,,,,,,,,simuladores,ok,GET,,/simuladores/api/handshake,INFO,1788385320000000000,5d86a1392fbc429ba9e270af68e03e85
evento=http_access status=ok,http_access,0,c09c1825-ce05-41b4-a6fb-4788375822de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788385320000000000,aaeaa5bbb84e46c1a55e8a78bafb03ab
evento=http_access status=ok,http_access,14,75e6f081-8c0a-4d42-b012-eb07dfc372e8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/trafego,INFO,1788385320000000000,1656f89a87d6444587592acb186e48a5
evento=http_access status=ok,http_access,1,1af6364f-0453-49b3-a287-58b97782619e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788385319000000000,5fb65971b0ae4c86b669e9e444b627bd
evento=http_access status=ok,http_access,2,7ea47218-d00e-4df5-991e-884ba36c9a46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/localizacao,INFO,1788385319000000000,7dcb564013fc48f7aab2f462e27af54e
evento=http_access status=ok,http_access,1,56768c63-fa52-4dd4-8d1a-da39810a0032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788385319000000000,8cd6c9d3f83f4dbd8f8091e42d497049
evento=http_access status=ok,http_access,15,eedcb716-f27a-4c4b-90cd-86f7b5aacea1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/resolucao-problemas,INFO,1788385319000000000,e88a6306b8f94f37b0beaf1d206b66e0
evento=http_access status=ok,http_access,1,434c7365-f794-45a2-8cb7-218c015fb8a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788385318000000000,69f6ad4bb53d431b80d132cf73ceaa35
evento=http_access status=ok,http_access,48,154d71d6-5c31-4564-8495-02fc0566eae9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos,INFO,1788385318000000000,9a7a3109d9054c63a7e1c3a8d9381b0d
evento=catalog_load status=ok total=47,catalog_load,,5e31d961-6ce9-4470-89cf-dd04c54c15d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,protocolos,ok,GET,,/protocolos,INFO,1788385318000000000,9a7a3109d9054c63a7e1c3a8d9381b0d
evento=catalog_load status=ok total=47,catalog_load,,28a1b595-ec8f-434a-aee0-f8619e2ec6dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,protocolos,ok,GET,,/protocolos,INFO,1788385318000000000,9a7a3109d9054c63a7e1c3a8d9381b0d
evento=http_access status=ok,http_access,1,00d5660e-ee49-443d-bf08-823ee735479a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788385317000000000,ac82632cba0f4d33ac7dbf8c6f251a76
evento=http_access status=ok,http_access,75,f80eaf70-c995-436a-a192-69671f69fb8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/portas,INFO,1788385317000000000,19805ff38b95408091ebee6c7d88047d
evento=catalog_load status=ok total=30,catalog_load,,11f8e377-025f-4799-95f9-4dbbe654e766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,portas,ok,GET,,/portas,INFO,1788385317000000000,19805ff38b95408091ebee6c7d88047d
evento=http_access status=ok,http_access,1,768a1267-8c30-4431-a5b5-a1d9ac4d700c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788385316000000000,9a6a1313d77145e7b1e75939b15eefb9
evento=http_access status=ok,http_access,5,30ada8eb-4e47-452b-a471-955f82b05092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/calculadora,INFO,1788385316000000000,b9ff5330846748ee9a86ede83923849f
evento=http_access status=ok,http_access,1,81b8b9b7-63fa-4a29-b270-c3fd69b49ac1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/mascara-referencia,INFO,1788385315000000000,b9b913764d0d46b0a50f060b5cb40d1e
evento=http_access status=ok,http_access,6,1e397916-bda1-4730-a372-3b915e5302df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/mascara-referencia,INFO,1788385315000000000,9b29a2e51c774bf89ceebfb52af42411
evento=http_access status=ok,http_access,1,9600a092-7f8c-4dc4-9b35-bb8b52090285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788385315000000000,0f91b98cf7344d44b74dcaac45c761bb
evento=http_access status=ok,http_access,5,f41778ee-0274-46f1-b7d7-f270b2dfd6ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1788385315000000000,ba1ed5df5241436b9bede009b6f420d7
evento=http_access status=ok,http_access,1,742005db-6c08-47fb-a084-b4770acf0ec2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788385311000000000,5ee79b1a3d874e828a37b73c5b86ae1d
evento=http_access status=ok,http_access,2,e45af7cb-b252-4f35-8577-47e8497e891a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788385310000000000,acd8135b863a47df81fc92c32b3b97bb
evento=http_access status=ok,http_access,0,57eceb84-79b0-46b0-99af-c38125ea6cfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,303,/telemetria,INFO,1788385129000000000,2d171bfe92f84aac9f9c7d61bd9f5e04
evento=http_access status=ok,http_access,1,9e260f4e-ecae-4162-9151-c0825589cc26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/sitemap.xml,INFO,1788385129000000000,1e18d4582384436fb96ac8da1324cdf0
evento=http_access status=ok,http_access,1,04985e12-b53e-4a97-a08b-dab85a94c682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788385129000000000,1cbbd667248d4a9b8efd3b5b41aea800
evento=http_access status=ok,http_access,1,06d7a459-7bf4-416c-b6fb-ce868577f3b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/sitemap.xml,INFO,1788384964000000000,704d96df0c154120b16a855958ca8d89
evento=http_access status=ok,http_access,7,e7898d2b-34be-4896-893f-8093b6530782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1788384963000000000,b0b9ec0d678640a38220f8ec08de984e
evento=http_access status=ok,http_access,2,a9658510-a44a-4c71-9ef6-5be6e74f1581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788384963000000000,647f8bb7dacb4e5abc7a7e606a3f3325
evento=http_access status=ok,http_access,3,8c39cf34-ed72-4327-9219-44a1f169fc06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788384770000000000,cc0bf62763a443c79af3c76028b48c96
