body,event.name,framework.duration_ms,framework.event_id,framework.field.ataques,framework.field.autenticacoes,framework.field.blocos,framework.field.campos,framework.field.checagens,framework.field.ciphers,framework.field.conceitos,framework.field.dados,framework.field.durationMs,framework.field.encaminhamentos,framework.field.encerramento,framework.field.enderecos,framework.field.estrategia,framework.field.exibidos,framework.field.extras,framework.field.formatos,framework.field.hardening,framework.field.host,framework.field.httpStatus,framework.field.ip,framework.field.login,framework.field.mitigacoes,framework.field.pagina,framework.field.passos,framework.field.prefixoAlvo,framework.field.prefixoBase,framework.field.prefixoResumo,framework.field.prefixoVlan,framework.field.protocolo,framework.field.redes,framework.field.resultado,framework.field.status,framework.field.tabelas,framework.field.tipoServido,framework.field.tipoSolicitado,framework.field.tipos,framework.field.total,framework.field.totalSubredes,framework.field.truncado,framework.field.veredito,framework.field.vlans,framework.module,framework.status,http.request.method,http.response.status_code,http.route,severity,timeUnixNano,traceId
evento=http_access status=ok,http_access,1,b5e3903a-dc77-4a89-8345-6618f494901b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788814960000000000,65548e4cfea64014a7c2338d765ae3eb
evento=http_access status=ok,http_access,45,4c3b1cc1-b0c1-460d-b6e6-4f446ba67e67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/resolucao-problemas,INFO,1788814960000000000,347e8ef2579f43a1b0626b6e6ac924c5
evento=http_access status=ok,http_access,0,0a0a7766-6a5b-4820-9b04-fb0e839d8c2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788814950000000000,2aa01174927545beaf8498cfbb7e3dce
evento=http_access status=ok,http_access,25,90dfd860-1b89-4cdf-a858-4e8c63a78229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/certificados,INFO,1788814950000000000,bb58e327b52341d694a2e2e28d73af22
evento=catalog_load status=ok campos=14 formatos=9 tipos=12,catalog_load,,adab8262-e2a6-4455-a8c6-56d96d0f4e4c,,,,14,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,12,,,,,,certificados,ok,GET,,/certificados,INFO,1788814950000000000,bb58e327b52341d694a2e2e28d73af22
evento=http_access status=ok,http_access,1,00997e54-bf74-4052-90e9-1858390089f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788814872000000000,be6cf0b0cf0c47da86dfaccac0ffb6ca
evento=http_access status=ok,http_access,75,e6e59226-974c-47b6-97c9-e9ef58c7e43e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos,INFO,1788814872000000000,9a1fd3f064784d9d9e12051eb4f19086
evento=catalog_load status=ok total=47,catalog_load,,1c42cc33-181a-4eeb-b469-ef142b3543af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,protocolos,ok,GET,,/protocolos,INFO,1788814872000000000,9a1fd3f064784d9d9e12051eb4f19086
evento=catalog_load status=ok total=47,catalog_load,,abe06256-eb52-4313-a955-7519edd33b86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,protocolos,ok,GET,,/protocolos,INFO,1788814872000000000,9a1fd3f064784d9d9e12051eb4f19086
evento=http_access status=ok,http_access,1,991605c4-f944-4ae4-aa33-e4e29817fbcb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788814871000000000,f9c2eaed65c84c8c921f67369e7b085f
evento=http_access status=ok,http_access,147,3f0b329f-3085-470d-a3d6-9ffd28547929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/portas,INFO,1788814870000000000,7460446c4e2348c698e5318dcd1800cc
evento=catalog_load status=ok total=30,catalog_load,,1afd759d-7302-49d0-8d7f-47c9a49c1420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,portas,ok,GET,,/portas,INFO,1788814870000000000,7460446c4e2348c698e5318dcd1800cc
evento=http_access status=ok,http_access,2,d44395df-ecff-40d1-b81b-5f2aee681fa8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788814868000000000,c669544fc7e44fa789b1993f639083a6
evento=http_access status=ok,http_access,18,6dca5c25-ef0e-4d6d-9324-c003ab37dec1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/calculadora,INFO,1788814868000000000,8dc6a17954984dd9800f5369f4cffdf8
evento=http_access status=ok,http_access,4,ce5a8ba9-2d1c-401e-a906-8cfde3e72943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/mascara-referencia,INFO,1788814863000000000,cb0086e602a9425fa88a1f9a5a299230
evento=http_access status=ok,http_access,1,c113ae8b-d18a-42bd-9feb-b23b20c97317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/mascara-referencia,INFO,1788814863000000000,a9ac6779190c4a2790c94e8f1a6fdd51
evento=http_access status=ok,http_access,2,b90c44da-7f7f-470e-ba89-6783e1b1b468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788814863000000000,83a0b032456943f3b37dfca03a0c46ab
evento=http_access status=ok,http_access,16,07251cca-6f14-4d2e-993b-820eb44bb47b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1788814862000000000,4213216c75da425387f0af6fc1b24b1b
evento=http_access status=ok,http_access,1,62d6d5ad-6ef0-4bec-941b-d5decf6b611d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788814861000000000,8700c424b16d4b2ba7e69dd999c076e1
evento=http_access status=ok,http_access,78,e5c5ff08-090f-41a8-b528-07215b39023f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/calculadora,INFO,1788814861000000000,35c47ed2df5a4c1e937d0d3cfa80677c
evento=http_access status=ok,http_access,4,d8656250-2705-4de0-ae12-acbaf3a45bea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/mascara-referencia,INFO,1788814857000000000,0bd32eaf87154663b0d5e1ef6a3f041a
evento=http_access status=ok,http_access,18,c4c73e83-5046-42ef-8176-908c40437354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/mascara-referencia,INFO,1788814857000000000,16ee8937249343e680e22eac42919347
evento=http_access status=ok,http_access,1,24e48d09-92a2-4452-bdf1-0178b00afdb0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788814857000000000,9cf1f1763c9346cb9941ba2f7809fc94
evento=http_access status=ok,http_access,79,8df977a3-205b-4403-b93d-a7de897b32a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1788814857000000000,20229b76077c433fb2a43f52234f61e4
evento=http_access status=ok,http_access,1,b3b33187-1d0c-41e8-b0a7-29be4924fce0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788814855000000000,b3afced71b584d858e59f02e3ff45e4d
evento=http_access status=ok,http_access,15,45cd2f7d-cd7b-46e9-b5ee-cf55a4a85807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788814855000000000,9bb16b9c325d4df7bae061445841fa52
evento=http_access status=ok,http_access,8,fee26009-7baa-456f-a5ff-30b3ef6e8199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788814826000000000,c9ae6c1f3e0240bd8e0dd9fb70537729
evento=http_access status=ok,http_access,413,d434e430-bab1-40b3-a504-ae87ce047b44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788814804000000000,52433e5a035444ed8cc6f9cc3e1e3015
evento=http_access status=ok,http_access,1250,2928e548-1910-4ccc-8186-32f2c49ea086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788814803000000000,d89fa6b3f3e7403495f7737ddd48718d
evento=http_access status=ok,http_access,23,468c07db-285a-4594-b89b-480d7afbf59f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/certificados,INFO,1788811222000000000,de5dc8f152484682bb4ca7979156671d
evento=catalog_load status=ok campos=14 formatos=9 tipos=12,catalog_load,,0de27de2-80f4-4be5-9c11-788b31b1b88e,,,,14,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,12,,,,,,certificados,ok,GET,,/certificados,INFO,1788811222000000000,de5dc8f152484682bb4ca7979156671d
evento=http_access status=ok,http_access,9,c04f26b2-2695-4b8d-91ef-dda20fb91794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/certificados/x509,INFO,1788811009000000000,08c12d482ed3470c992faac0f1437f87
evento=aprofundamento_view status=ok ataques=5 conceitos=6 pagina=x509,aprofundamento_view,,1ff2d0f1-ce9f-4554-8ade-287928e13663,5,,,,,,6,,,,,,,,,,,,,,,,x509,,,,,,,,,,,,,,,,,,,certificados,ok,GET,,/certificados/x509,INFO,1788811009000000000,08c12d482ed3470c992faac0f1437f87
evento=http_access status=ok,http_access,11,8ac0461e-45d9-462c-8e39-880a291b1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/certificados,INFO,1788811008000000000,18ac324a9c314a8aa6063b03e4b1e4e6
evento=catalog_load status=ok campos=14 formatos=9 tipos=12,catalog_load,,f9f935ac-eedb-4fc8-8b50-3ed722da753c,,,,14,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,12,,,,,,certificados,ok,GET,,/certificados,INFO,1788811008000000000,18ac324a9c314a8aa6063b03e4b1e4e6
evento=http_access status=ok,http_access,8,d369c955-301c-4354-adc1-b8182c559af4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/certificados,INFO,1788811008000000000,3e9dec4ab46a4087b01d27415417af43
evento=catalog_load status=ok campos=14 formatos=9 tipos=12,catalog_load,,9464df01-bb30-48ae-8d72-7f21541e7db6,,,,14,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,12,,,,,,certificados,ok,GET,,/certificados,INFO,1788811008000000000,3e9dec4ab46a4087b01d27415417af43
evento=http_access status=ok,http_access,8,c8932602-fbcf-409c-b6ed-2ce8906f1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/certificados/x509,INFO,1788811008000000000,d06e8d7b41264f22a5d02ab7d667cc00
evento=aprofundamento_view status=ok ataques=5 conceitos=6 pagina=x509,aprofundamento_view,,546fb097-3277-4fde-924b-c13fcf541094,5,,,,,,6,,,,,,,,,,,,,,,,x509,,,,,,,,,,,,,,,,,,,certificados,ok,GET,,/certificados/x509,INFO,1788811008000000000,d06e8d7b41264f22a5d02ab7d667cc00
evento=http_access status=ok,http_access,12,d9196368-726b-48c1-80e9-091adaec5c32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/certificados/x509,INFO,1788811008000000000,0bcde2a7e5c14987ad425fa78b6a38bd
evento=aprofundamento_view status=ok ataques=5 conceitos=6 pagina=x509,aprofundamento_view,,8bb3146b-59a8-422c-bcdf-a9172a53bae9,5,,,,,,6,,,,,,,,,,,,,,,,x509,,,,,,,,,,,,,,,,,,,certificados,ok,GET,,/certificados/x509,INFO,1788811008000000000,0bcde2a7e5c14987ad425fa78b6a38bd
evento=http_access status=ok,http_access,10,2e9405af-43dd-4574-aa80-31b63a041476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/certificados/formatos,INFO,1788811008000000000,f8fa3a4ee7ac4212b9342e65fd03dc68
evento=aprofundamento_view status=ok ataques=5 conceitos=6 pagina=formatos,aprofundamento_view,,8aae8acf-c293-48e7-9662-10c93408d98f,5,,,,,,6,,,,,,,,,,,,,,,,formatos,,,,,,,,,,,,,,,,,,,certificados,ok,GET,,/certificados/formatos,INFO,1788811008000000000,f8fa3a4ee7ac4212b9342e65fd03dc68
evento=http_access status=ok,http_access,10,97604967-a717-4e72-aded-2b8c8d7d67b9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/certificados/revogacao,INFO,1788811008000000000,12fc76668c424fa690d893dac93677ff
evento=aprofundamento_view status=ok ataques=4 conceitos=6 pagina=revogacao,aprofundamento_view,,e88f490f-017f-4915-8af3-01fe788b5294,4,,,,,,6,,,,,,,,,,,,,,,,revogacao,,,,,,,,,,,,,,,,,,,certificados,ok,GET,,/certificados/revogacao,INFO,1788811008000000000,12fc76668c424fa690d893dac93677ff
evento=http_access status=ok,http_access,34,c1580d6d-695d-41c3-b1ea-40de7040f6d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/certificados/x509,INFO,1788811008000000000,55741e1007a646d49cfda0af946a51b2
evento=aprofundamento_view status=ok ataques=5 conceitos=6 pagina=x509,aprofundamento_view,,14bdd0fc-8aae-4bbd-9ece-736ff36ec5d6,5,,,,,,6,,,,,,,,,,,,,,,,x509,,,,,,,,,,,,,,,,,,,certificados,ok,GET,,/certificados/x509,INFO,1788811008000000000,55741e1007a646d49cfda0af946a51b2
evento=http_access status=ok,http_access,39,12449336-2673-44e8-afa0-9dfd0e4ada8d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/certificados,INFO,1788811008000000000,8650138440664aef929969bacc883fad
evento=catalog_load status=ok campos=14 formatos=9 tipos=12,catalog_load,,332b0db5-32a9-4f4b-8d1c-f5ac44176d38,,,,14,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,12,,,,,,certificados,ok,GET,,/certificados,INFO,1788811008000000000,8650138440664aef929969bacc883fad
evento=app_start status=ok,app_start,,83984e12-ddbe-49d0-abd4-48fa7b2715fa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sistema,ok,,,,INFO,1788810990000000000,
evento=http_access status=ok,http_access,16,5a0202e2-e190-49e6-9a19-8f47918334bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/portas/banco-de-dados,INFO,1788808425000000000,7f6640fa28d744e1981114c0087f0d89
evento=aprofundamento_view status=ok ataques=5 conceitos=6 pagina=banco-de-dados,aprofundamento_view,,3f779d5f-9ef6-42e6-af3b-df93bbf617f0,5,,,,,,6,,,,,,,,,,,,,,,,banco-de-dados,,,,,,,,,,,,,,,,,,,portas,ok,GET,,/portas/banco-de-dados,INFO,1788808425000000000,7f6640fa28d744e1981114c0087f0d89
evento=http_access status=ok,http_access,7,04b8ad9e-9d6d-4394-9b23-211a32109943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/portas/anatomia,INFO,1788808425000000000,1585adeea824493d980443fb9b1432c9
evento=aprofundamento_view status=ok ataques=4 conceitos=6 pagina=anatomia,aprofundamento_view,,af325c55-99c2-4fb5-92ec-f0bf77a563b4,4,,,,,,6,,,,,,,,,,,,,,,,anatomia,,,,,,,,,,,,,,,,,,,portas,ok,GET,,/portas/anatomia,INFO,1788808425000000000,1585adeea824493d980443fb9b1432c9
evento=http_access status=ok,http_access,13,da69f71e-3c9c-4a22-8e71-c976c4679d51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/portas/,INFO,1788808424000000000,bd07443e2b5342629e1b6bf39c9ba382
evento=catalog_load status=ok total=30,catalog_load,,4d7bdb7d-ca5a-4048-baeb-3f4b4254495b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,portas,ok,GET,,/portas/,INFO,1788808424000000000,bd07443e2b5342629e1b6bf39c9ba382
evento=http_access status=ok,http_access,9,c2391efb-a8b7-4623-beea-93bb82d3a2ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/portas/anatomia,INFO,1788808424000000000,ce9903714c3d4be592acc497784b29a0
evento=aprofundamento_view status=ok ataques=4 conceitos=6 pagina=anatomia,aprofundamento_view,,4cb7e3ae-e667-4cc1-9c42-5a0200bd265a,4,,,,,,6,,,,,,,,,,,,,,,,anatomia,,,,,,,,,,,,,,,,,,,portas,ok,GET,,/portas/anatomia,INFO,1788808424000000000,ce9903714c3d4be592acc497784b29a0
evento=http_access status=ok,http_access,10,50d42f80-62ee-47a4-bee0-b217019237c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/portas/anatomia,INFO,1788808424000000000,4d46caf5e237429b901cf3cc5aeecc08
evento=aprofundamento_view status=ok ataques=4 conceitos=6 pagina=anatomia,aprofundamento_view,,ec0dda49-39d3-46d1-b792-50281ccba0c4,4,,,,,,6,,,,,,,,,,,,,,,,anatomia,,,,,,,,,,,,,,,,,,,portas,ok,GET,,/portas/anatomia,INFO,1788808424000000000,4d46caf5e237429b901cf3cc5aeecc08
evento=http_access status=ok,http_access,8,6dd5a9dd-1b43-4740-99bf-2e33f9722f4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/portas/infra,INFO,1788808424000000000,e5bd4c0dd2534b91942b2b5617e1d67b
evento=aprofundamento_view status=ok ataques=5 conceitos=6 pagina=infra,aprofundamento_view,,bcfb924a-0733-44a4-91ea-66dddfe1f2f2,5,,,,,,6,,,,,,,,,,,,,,,,infra,,,,,,,,,,,,,,,,,,,portas,ok,GET,,/portas/infra,INFO,1788808424000000000,e5bd4c0dd2534b91942b2b5617e1d67b
evento=http_access status=ok,http_access,7,fb16fcbd-abf4-41ff-ba7e-8f47b470edc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/portas/banco-de-dados,INFO,1788808424000000000,8f21ea62dbcc49f7802a7f44ddf18efd
evento=aprofundamento_view status=ok ataques=5 conceitos=6 pagina=banco-de-dados,aprofundamento_view,,25d37777-527b-4bd3-9614-b1edc4d2cc25,5,,,,,,6,,,,,,,,,,,,,,,,banco-de-dados,,,,,,,,,,,,,,,,,,,portas,ok,GET,,/portas/banco-de-dados,INFO,1788808424000000000,8f21ea62dbcc49f7802a7f44ddf18efd
evento=http_access status=ok,http_access,28,d7156a23-981b-40d9-80f9-51904715ca25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/portas/anatomia,INFO,1788808424000000000,ee4c66ee4441493385fc16c9a28c0c7a
evento=aprofundamento_view status=ok ataques=4 conceitos=6 pagina=anatomia,aprofundamento_view,,7e1c0c77-dde3-43fa-b9c4-c5011c10f3c5,4,,,,,,6,,,,,,,,,,,,,,,,anatomia,,,,,,,,,,,,,,,,,,,portas,ok,GET,,/portas/anatomia,INFO,1788808424000000000,ee4c66ee4441493385fc16c9a28c0c7a
evento=http_access status=ok,http_access,108,261e2131-6015-4f46-8d81-6b45158dae89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/portas/,INFO,1788808424000000000,34af3ad22c644fff9278a4d572bbc68d
evento=catalog_load status=ok total=30,catalog_load,,ec85efcf-fd86-4e7b-a652-38419e6687d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,portas,ok,GET,,/portas/,INFO,1788808424000000000,34af3ad22c644fff9278a4d572bbc68d
evento=app_start status=ok,app_start,,b1859cbd-22fb-43a0-8dbc-cdf5e0f6f11b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sistema,ok,,,,INFO,1788808406000000000,
evento=http_access status=ok,http_access,0,ecea60f3-7cd3-4fa6-9077-a929fb4312cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788808048000000000,45c40a0441a64515a24ec4f89fe6f1c5
evento=http_access status=ok,http_access,9,1bee8c8f-f993-4ef3-a673-7fa0d4f95fd7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos/ipv4,INFO,1788808048000000000,e9130c5d2ffd4535808bda0cc22be81c
evento=aprofundamento_view status=ok ataques=5 conceitos=6 protocolo=ipv4,aprofundamento_view,,2521f998-1f4a-4dd3-a383-7731ce3ac485,5,,,,,,6,,,,,,,,,,,,,,,,,,,,,,ipv4,,,,,,,,,,,,,protocolos,ok,GET,,/protocolos/ipv4,INFO,1788808048000000000,e9130c5d2ffd4535808bda0cc22be81c
evento=http_access status=ok,http_access,1,809e8470-b9e7-43e1-891b-1a83d182207e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788808048000000000,0052bded8d8a4e0b8a8c5eb448fe66a7
evento=http_access status=ok,http_access,7,913a9840-a746-461b-bb83-32d68ed1cdb6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos/http,INFO,1788808048000000000,e65ff01468d54e58acd1594f2965ba22
evento=aprofundamento_view status=ok ataques=5 conceitos=6 protocolo=http,aprofundamento_view,,de11dec6-5190-4a4f-95a1-aedf5eedea8c,5,,,,,,6,,,,,,,,,,,,,,,,,,,,,,http,,,,,,,,,,,,,protocolos,ok,GET,,/protocolos/http,INFO,1788808047000000000,e65ff01468d54e58acd1594f2965ba22
evento=http_access status=ok,http_access,1,3bba0b90-0116-48dd-902f-dbf65df47db6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788808047000000000,c279ac7dbe504388a210472b5b9b6f71
evento=http_access status=ok,http_access,21,1564cf24-0018-4c3b-81c9-be474866cdc6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos,INFO,1788808047000000000,afdb1f9ee3d94c499ae421b123febf40
evento=catalog_load status=ok total=47,catalog_load,,af1f986f-cf1f-4eb2-b26b-f59fc2d3366e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,protocolos,ok,GET,,/protocolos,INFO,1788808047000000000,afdb1f9ee3d94c499ae421b123febf40
evento=catalog_load status=ok total=47,catalog_load,,527cadae-3ddd-4245-9414-952a5c91ab91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,protocolos,ok,GET,,/protocolos,INFO,1788808047000000000,afdb1f9ee3d94c499ae421b123febf40
evento=http_access status=ok,http_access,0,b16ad9bb-611f-4d9d-9b1b-5bb035bcf83b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788808045000000000,0f577eb650684fe9950cb42637f2cb4e
evento=http_access status=ok,http_access,4,eaa8cf9d-cc75-4433-9bae-9f9b191a21d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos/ipv4,INFO,1788808045000000000,fe2800fd01bd402ba5762769efa62efa
evento=aprofundamento_view status=ok ataques=5 conceitos=6 protocolo=ipv4,aprofundamento_view,,08cb0b4a-98a1-48b3-a957-31f345fc9b91,5,,,,,,6,,,,,,,,,,,,,,,,,,,,,,ipv4,,,,,,,,,,,,,protocolos,ok,GET,,/protocolos/ipv4,INFO,1788808045000000000,fe2800fd01bd402ba5762769efa62efa
evento=http_access status=ok,http_access,0,7ee0d27c-e16d-4c95-bcd8-766136f40364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788808045000000000,d8169adc04454c109d616e19faf5f0a7
evento=http_access status=ok,http_access,5,363d1c7d-95b9-4ad2-81ad-9324ecfcad7c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos/tcp,INFO,1788808045000000000,163524a56d5a481aa08f57ddf35ca763
evento=aprofundamento_view status=ok ataques=5 conceitos=6 protocolo=tcp,aprofundamento_view,,c02bb1a2-cc0e-4131-984c-a40045cce0d0,5,,,,,,6,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,,,,,,,,,protocolos,ok,GET,,/protocolos/tcp,INFO,1788808045000000000,163524a56d5a481aa08f57ddf35ca763
evento=http_access status=ok,http_access,0,d49e7c6b-a5b9-4b08-9041-cd1681c4afc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788808044000000000,c77d9c44f1f14851ad5bf1931a764dad
evento=http_access status=ok,http_access,5,db301b72-2112-4e9d-841c-7e869e2c554c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos/http,INFO,1788808044000000000,39955d4205374f5d9a004a95d0916750
evento=aprofundamento_view status=ok ataques=5 conceitos=6 protocolo=http,aprofundamento_view,,8de35276-4dde-4d9d-93ac-26fde9fe73fc,5,,,,,,6,,,,,,,,,,,,,,,,,,,,,,http,,,,,,,,,,,,,protocolos,ok,GET,,/protocolos/http,INFO,1788808044000000000,39955d4205374f5d9a004a95d0916750
evento=http_access status=ok,http_access,0,416dd1c7-797a-4f00-913f-5487521eff84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788808043000000000,bef30f145c784c02acc35ed1c9b54d41
evento=http_access status=ok,http_access,11,edf21be4-4280-4411-8bcc-b7891ea765dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos,INFO,1788808043000000000,67863616bcd4495aa09cdab2518f990a
evento=catalog_load status=ok total=47,catalog_load,,5176e378-4830-4102-8f33-5b1794f3ffe9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,protocolos,ok,GET,,/protocolos,INFO,1788808043000000000,67863616bcd4495aa09cdab2518f990a
evento=catalog_load status=ok total=47,catalog_load,,c79cf10f-b1d5-4d7d-ade2-8cd4bd9857a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,protocolos,ok,GET,,/protocolos,INFO,1788808043000000000,67863616bcd4495aa09cdab2518f990a
